,rms_spike,rms_lfp,gamma,alpha,beta,delta,theta,peaks,targets
1708,0.0956968170842,4.03517537025,9.51127054957,52.4703825043,24.7985431937,23.7959153023,41.5705082415,13.0,lateral ventricle
1709,0.0892130025706,3.74692648207,9.02175619258,47.8829783862,22.938242934,21.0448690304,37.6087874094,17.0,lateral ventricle
1710,0.0996341738959,4.11704781547,9.90169667932,53.7062540579,25.0729012725,23.2400464268,42.1043736171,14.0,lateral ventricle
1711,0.0972020503981,3.65586423357,9.01415665272,46.9380409778,22.2813395225,20.6323710965,36.940750181,16.0,lateral ventricle
1712,0.0908262501512,3.91511444493,9.25510253135,51.4986155282,23.8399700053,22.9974011366,40.8366464611,8.0,lateral ventricle
1713,0.105701157636,3.31872093459,7.99982255574,42.3559155006,19.9916285604,18.4484824612,33.3114978561,7.0,lateral ventricle
1714,0.0920087253637,3.45570831633,8.46395671854,43.8048862302,20.9052234559,19.4938914386,34.6167744243,12.0,lateral ventricle
1715,0.0925085716411,3.33976410886,8.03463670595,43.0504398304,20.3323201713,19.1276271701,34.0786605007,17.0,lateral ventricle
1716,0.0756775474477,3.40564724449,8.18366753859,43.790235321,20.5331905752,19.6747936282,34.7618100244,20.0,lateral ventricle
1717,0.0908839292177,2.95804824968,6.95012254172,37.3242721085,17.8878910258,16.2092554115,29.2839994754,27.0,lateral ventricle
1718,0.0742355282267,2.5718663084,6.88215852322,30.529072111,15.594318621,12.9403619707,23.6613222913,18.0,lateral ventricle
1719,0.0874681232312,3.222987407,7.59023238718,41.49140805,19.5298058805,18.0857440923,32.6105753191,10.0,lateral ventricle
1720,0.10128911049,2.76348986301,6.49888045359,34.8960550781,16.5441398647,15.4994052466,27.6559047072,20.0,lateral ventricle
1721,0.0833066768451,2.75918323817,6.79118129265,34.5057738008,16.6015193853,14.8829052649,27.0740774709,13.0,lateral ventricle
1722,0.081416854357,2.58799325627,6.33785869019,32.0795972742,15.5376198152,13.8893839589,25.1651455967,18.0,lateral ventricle
1723,0.0862389184333,2.57044988262,6.38946755189,31.2707307301,15.7476218718,13.1351605416,24.1454436937,11.0,lateral ventricle
1724,0.0885125183472,2.30738892182,5.80220554284,27.2292944731,13.7857698522,11.4439304949,21.1017293524,28.0,lateral ventricle
1725,0.081612978516,2.45617381659,6.08304027093,30.0359677162,14.6652088345,12.756042963,23.4334287422,15.0,lateral ventricle
1726,0.0950008121734,2.49198536554,6.27856619433,30.2387045626,14.9607321129,13.0241734198,23.6511715058,4.0,lateral ventricle
1727,0.091129965719,2.54657187054,6.0421404901,31.6725945207,15.0972180372,14.1161093393,25.1336279493,15.0,lateral ventricle
1728,0.0916831683727,2.17973213592,5.15861477093,26.4719063127,12.810314725,11.1816975982,20.6360420083,267.0,lateral ventricle
1729,0.0840625162104,2.27965375166,5.31700546824,27.8464049375,13.4897869744,11.9479249406,21.7981174366,15.0,lateral ventricle
1730,0.0886963943223,2.24917066505,5.20907759132,27.6250885007,13.1264879717,11.9560008184,21.7721700283,82.0,lateral ventricle
1731,0.0938395696592,2.18926191196,5.13219377372,26.1171604422,12.7728865913,11.2869142557,20.418173416,18.0,lateral ventricle
1732,0.0941579253088,2.1906988542,4.89837506792,26.2799729683,12.5093180703,11.0469269986,20.4895251215,183.0,lateral ventricle
1733,0.090534395444,2.01284177305,4.8076256018,23.8904192483,11.742900434,10.1139759131,18.5702945201,84.0,lateral ventricle
1734,0.0858194482387,1.89892901709,4.75428213988,21.5477806286,11.1990644541,8.59053797965,16.403322288,12.0,white matter
1735,0.0873438799537,1.90654088036,4.55805780737,22.3286631114,10.9848574621,9.33324859993,17.2905565001,14.0,white matter
1736,0.0831450385355,1.76354906049,4.42459735671,19.517406819,10.2753565316,7.68344113331,14.7451531323,10.0,white matter
1737,0.0803167800311,1.76340835007,4.42989874198,19.0777936104,10.2939328992,7.7818651581,14.5853107688,7.0,white matter
1738,0.0790622399321,1.84614296763,4.28484801918,21.5136764727,10.9043506863,8.68077745444,16.4701157557,17.0,white matter
1739,0.0759262218831,1.8641740085,4.06059865852,22.4025985524,10.8141701059,9.36987337197,17.3749352372,17.0,white matter
1740,0.0792059325055,1.75999688126,4.1963327043,19.495273415,10.2332745001,7.7500570924,14.7791175835,7.0,white matter
1741,0.0819621779481,1.82512062061,3.98511831923,21.4943031904,10.5192150442,8.84256448934,16.6510887133,10.0,white matter
1742,0.0762785629264,1.78702118632,4.06897501717,20.7823933497,10.5724823976,8.25206948665,15.8488775647,46.0,white matter
1743,0.0739607568939,1.70838457588,3.82416583847,19.3523963939,9.76478751929,7.86893962393,14.8196647047,7.0,white matter
1744,0.0799590995373,1.75661913938,3.85805575085,19.8873274893,10.0959476205,7.9939118197,15.1957688136,54.0,white matter
1745,0.0720532378409,1.7258741637,3.90371721586,19.9299980677,9.90672909184,8.04240067061,15.2877104975,30.0,white matter
1746,0.0727201858297,1.73284315064,3.69876679451,19.9829962428,9.99416615378,8.48440027441,15.5409959876,12.0,white matter
1747,0.0663644536372,1.68569154166,3.69709619902,19.1240409223,9.52592183285,7.88605989561,14.7320826878,15.0,white matter
1748,0.0824350491563,1.73496819303,3.58821218253,19.7088880772,9.6805407253,8.07153571208,15.1584453001,34.0,white matter
1749,0.0699583401027,1.70848060966,3.63281575646,19.5470164175,9.65267607116,7.91667260128,15.025472972,16.0,white matter
1750,0.0793999017486,1.54581212969,3.14864912639,17.8743357964,8.48778085925,7.27257756249,13.7648450261,16.0,white matter
1751,0.0858807699971,1.54258016719,3.33889453495,16.5878283726,8.30533855721,6.86298087183,12.790068252,12.0,white matter
1752,0.0813894313243,1.53312394884,3.33901522115,16.1966185873,8.3470415379,6.49420143961,12.2932585414,11.0,white matter
1753,0.0733551794638,1.63655984668,3.46234324559,18.1752603768,8.97351746029,7.45859759834,13.9647036785,20.0,white matter
1754,0.0823233658098,1.55084439048,3.31607199812,17.0284264862,8.18678303374,6.9659832594,13.1247723695,15.0,white matter
1755,0.0865864141812,1.69486036721,3.48490564022,18.1996004687,8.89785380838,7.45873563275,14.0230319717,31.0,white matter
1756,0.0767052816544,1.6510713409,3.43231335989,17.7513697763,8.65448231352,6.97014864407,13.5555386491,13.0,white matter
1757,0.0818522896269,1.59306427536,3.29285149384,16.0326915166,8.02753932269,6.59086435393,12.33526757,32.0,primary somatosensory cortex
1758,0.0821401997968,1.57045823046,3.12451210202,16.9617484168,8.00501763532,6.85658461735,13.0616993773,15.0,primary somatosensory cortex
1759,0.08652715928,1.94774149509,3.64310936915,17.7105740563,8.57555027368,7.2017170807,13.6663525989,107.0,primary somatosensory cortex
1760,0.066434919977,1.72931435961,3.39637822823,18.1410767163,8.52576109419,7.30900567319,13.9906747715,48.0,primary somatosensory cortex
1761,0.0764570226991,1.7996638876,3.25446475519,17.2440111394,8.14784368597,7.01930964834,13.3517137969,82.0,primary somatosensory cortex
1762,0.0777057315023,1.5791948451,3.08680045511,14.9359705422,7.43964870805,6.07863015374,11.4522005387,32.0,primary somatosensory cortex
1763,0.0804303544193,1.74663095033,3.43494836035,15.4879696886,7.5579946153,6.5550291465,12.0740735091,112.0,primary somatosensory cortex
1764,0.0938774835773,1.64977270441,3.05303168353,15.7337542456,7.76122745826,6.25473914444,12.0718430556,46.0,primary somatosensory cortex
1765,0.0740003119751,1.63487615107,3.11460172098,14.2086815353,7.16407547474,5.67321000725,10.8796062012,59.0,primary somatosensory cortex
1766,0.0813103303313,1.61268419151,2.95697247464,14.248625033,7.30528658627,6.08167358024,11.0503658357,55.0,primary somatosensory cortex
1767,0.0765289626246,1.59379064717,2.78841026341,13.3547082842,6.58531507625,5.44897012351,10.289214277,73.0,primary somatosensory cortex
1768,0.0839982494047,1.81642759095,3.07411688921,15.3609459648,7.57686377731,6.09995932655,11.7179519312,80.0,primary somatosensory cortex
1769,0.0793207323251,1.65235651047,2.79638472633,13.2598906335,6.57014159082,5.26006626073,10.1300333698,113.0,primary somatosensory cortex
1770,0.0785515654187,1.89432136738,3.26530293738,14.4108869757,7.39106406534,5.97865942292,11.0798318043,64.0,primary somatosensory cortex
1771,0.0902968164589,1.64931303006,2.9284643222,13.1055529184,6.55905637022,5.4310961777,10.1770906667,94.0,primary somatosensory cortex
1772,0.0778616798254,1.70925415703,2.79387744798,14.0086285506,6.81021638794,5.59219028356,10.7243576627,79.0,primary somatosensory cortex
1773,0.0803841766775,1.67512302793,2.90041298093,14.6375491984,6.92666607684,6.10272688947,11.4285787537,66.0,primary somatosensory cortex
1774,0.0811390099699,1.72685379242,3.01758891987,14.4914563102,7.08555241396,5.93946687185,11.2325881244,48.0,primary somatosensory cortex
1775,0.0905851536101,1.76407372298,3.20103555198,16.2967788148,7.74175378226,7.05777169952,12.8661849302,44.0,primary somatosensory cortex
1776,0.0792564551868,1.5473090999,2.79862352709,14.5135111364,6.61988567451,6.16712265169,11.4428081007,64.0,primary somatosensory cortex
1777,0.0778242588457,1.52478220564,2.87755245722,14.7645471534,6.79088611536,6.82672817597,11.9101735492,48.0,primary somatosensory cortex
1778,0.0872832123944,1.58024723436,2.90159232814,15.6815390656,7.3131532042,6.76802318769,12.3738573419,64.0,primary somatosensory cortex
1779,0.0766809743206,1.70361013782,3.08326203121,19.4058288828,8.10529969023,8.72727644028,15.7024205556,27.0,primary somatosensory cortex
1780,0.0827525580483,1.78681519612,3.05685950062,20.1912046076,8.4416591359,9.22318227449,16.3778430595,35.0,primary somatosensory cortex
1781,0.0788707735483,1.83932013213,3.19952112441,22.0489825953,8.93498197556,10.1372292623,17.9594990372,30.0,primary somatosensory cortex
1782,0.0812906029665,1.85846181114,3.27775114642,22.1031766871,9.03723644685,9.90224926929,17.9096317441,19.0,primary somatosensory cortex
1783,0.0759429688625,2.05735015524,3.55793170731,25.5190796926,10.2326801443,11.7997964488,20.7829136348,29.0,primary somatosensory cortex
1784,0.0754724277526,1.85569868667,3.45548431048,21.6650712648,9.13864982844,10.269580071,17.7413051689,25.0,primary somatosensory cortex
1785,0.0712301795701,2.23575792317,3.71427715044,28.9822846253,11.3113115103,13.3299934089,23.615589846,34.0,primary somatosensory cortex
1786,0.0671097827567,2.24557925252,3.84043727522,28.9915514901,11.3068879565,12.9002616054,23.4640184722,17.0,primary somatosensory cortex
1787,0.0807872146386,2.66513560966,4.5828913848,34.0941288463,13.497807771,15.4056387388,27.5848499556,38.0,primary somatosensory cortex
1788,0.0739022859827,2.57130574817,4.0691279461,34.4949521043,13.3187242974,15.346147593,27.9038827238,30.0,primary somatosensory cortex
1789,0.082332377163,2.79568733781,4.46234755707,37.8839278305,14.3407083316,17.1212361153,30.8329757192,43.0,primary somatosensory cortex
1790,0.0742501531107,2.87564038317,4.69369789051,38.4665368771,14.7676161569,17.7675323197,31.4731914523,31.0,primary somatosensory cortex
1791,0.094968416444,3.03306368247,4.80455638952,40.0470628571,15.9399406909,18.3198113204,32.459048497,101.0,primary somatosensory cortex
1792,0.0788231120624,2.98421814931,4.77408087352,38.8915488622,15.9836738747,18.2921875922,31.7322451624,89.0,primary somatosensory cortex
1793,0.0691479282555,2.9946994298,4.84327904491,39.196454349,15.9059023504,18.3374318911,31.977433189,35.0,primary somatosensory cortex
1794,0.0677565001365,3.0920340114,4.95871929379,41.0829937944,16.4265659292,18.5770369911,33.2248105004,126.0,primary somatosensory cortex
1795,0.0681046353887,3.03759871246,5.02064555462,39.8090559105,16.0940865463,18.8972404449,32.6186500537,67.0,primary somatosensory cortex
1796,0.0725623571213,3.18370205323,4.86801794142,44.378895062,16.5647235896,20.2917758993,36.3046550785,60.0,primary somatosensory cortex
1797,0.0719758098669,2.8492632325,4.68768886623,37.7530427589,15.1554501368,17.5120971923,30.7926442441,19.0,primary somatosensory cortex
1798,0.078760316333,2.86484494408,4.50583046789,38.8041629943,15.0741452527,17.4234990874,31.4536251429,53.0,primary somatosensory cortex
1799,0.0676095115403,2.49640741212,4.66115965935,30.6003102224,13.3415212225,14.7648649902,25.0859818807,45.0,primary somatosensory cortex
1800,0.0642723274535,2.66470507335,4.47830522313,36.1108560605,13.7811074975,16.0156933289,29.2619598896,48.0,primary somatosensory cortex
1801,0.0714637648878,2.66533335614,4.45577948964,36.3612177392,13.8557267511,16.477958467,29.6540808356,33.0,primary somatosensory cortex
1802,0.0619064706759,2.4142856526,4.00631246494,30.9389455435,12.1515223459,13.7737793406,25.0528035065,38.0,primary somatosensory cortex
1803,0.0653915321955,2.53222484246,4.19837637925,34.4950624655,13.1749976173,15.8208859936,28.240721039,58.0,primary somatosensory cortex
1804,0.0603823881549,2.20681464498,3.84275970917,29.4143885075,11.1586876655,13.2601796541,24.0288071652,51.0,primary somatosensory cortex
1805,0.0704858341821,2.20715832397,3.78389414903,30.2465183779,11.2794172708,13.4851513738,24.6890581123,45.0,primary somatosensory cortex
1806,0.0672933799703,1.90529412076,3.11653879221,25.8677121006,9.53078234471,11.5104416968,21.0753282441,69.0,primary somatosensory cortex
1807,0.068152350467,1.98990805292,3.17736270415,27.5554546708,9.95755496898,12.2654795407,22.5117039343,58.0,primary somatosensory cortex
1808,0.0752177233722,1.70565834462,3.07694152822,22.6577236742,8.63619700964,10.0620485805,18.4094409245,6.0,primary somatosensory cortex
1809,0.0746637133951,1.79411020891,2.98870450176,24.7925400277,9.0343713981,11.1604225593,20.283026989,39.0,primary somatosensory cortex
1810,0.06284589307,1.52789227116,2.70665607744,20.2513922764,7.61237365107,9.17185072368,16.5808055666,36.0,primary somatosensory cortex
1811,0.0635773050463,1.70620993929,3.00064613381,22.7524141133,8.65061768924,10.6237942977,18.7521640381,42.0,primary somatosensory cortex
1812,0.0588472352264,1.44525346391,2.40244865367,20.0820651737,7.11927843328,8.72305276833,16.3396165801,33.0,primary somatosensory cortex
1813,0.0662146278895,1.43614899716,2.39292310263,19.7218984061,7.14720264551,8.55438224668,16.021866735,32.0,primary somatosensory cortex
1814,0.0610625489059,1.20914252951,2.07674721483,16.1641180883,5.8213782188,7.09452918569,13.1723377841,20.0,primary somatosensory cortex
1815,0.0626090216597,1.24074210574,2.10556805253,16.8127853157,6.04469248909,7.54033220932,13.7804549361,31.0,primary somatosensory cortex
1816,0.0605045749192,1.07974579554,1.81981669384,14.4393887804,5.1998251943,6.13902239266,11.6449181429,17.0,primary somatosensory cortex
1817,0.066131060058,1.12302548132,1.89211251495,14.8568393507,5.51694798089,6.24453173913,11.9167651509,14.0,primary somatosensory cortex
1818,0.0682531595747,0.842854336539,1.49770840099,10.6624250886,3.96218953248,4.421916125,8.54063049914,11.0,primary somatosensory cortex
1819,0.0795483158579,0.960161954731,1.65067962961,12.2519319031,4.54918521652,5.26447565802,9.9110237076,15.0,primary somatosensory cortex
1820,0.0608563259276,0.776262572266,1.36671861109,9.61082034532,3.56845432607,3.98780712014,7.7141775236,13.0,primary somatosensory cortex
1821,0.0652425875792,0.778814338274,1.47299681469,8.96673747856,3.54330479344,4.01757798243,7.31382017275,17.0,primary somatosensory cortex
1822,0.056994991827,0.618668392008,1.14613766727,6.77786939865,2.73182586936,2.81791713889,5.39917118507,9.0,primary somatosensory cortex
1823,0.0604367231364,0.677268229138,1.19709600037,8.38490499394,3.05490156921,3.31439230918,6.67881443647,10.0,primary somatosensory cortex
1824,0.0655059702239,0.585135130772,1.04376346389,6.42173009118,2.61956725998,2.57739711951,5.06169373743,11.0,primary somatosensory cortex
1825,0.0723758141001,0.650255455806,1.26606773542,7.10450069904,2.83547549362,2.88819122657,5.64967397391,16.0,primary somatosensory cortex
1826,0.0729662553451,0.37593864397,0.787646416694,3.03560340854,1.54729686836,1.22697625385,2.35199033842,12.0,primary somatosensory cortex
1827,0.0606037699175,0.430504539575,0.734550527549,4.32349008897,1.76481920442,1.88253125585,3.49422852388,13.0,primary somatosensory cortex
1828,0.0610755131886,0.360627374968,0.598405631412,3.33872764131,1.48111767345,1.37724311024,2.63877817397,13.0,above
1829,0.0570664856264,0.31039829695,0.518502669229,2.5543960105,1.18662539169,0.98344070033,1.97600774565,5.0,above
1830,0.0535976931507,0.347550262583,0.581164927837,3.00298313105,1.39046714024,1.15124208689,2.33853060898,9.0,above
1831,0.051779297281,0.332517171157,0.530609202745,2.71809016653,1.33845280484,1.01194370754,2.06421158462,23.0,above
1832,0.0537329038486,0.329447864435,0.523290625999,2.63966308214,1.26471962833,1.14235962202,2.09349876972,5.0,above
1833,0.0567325775806,0.278210091554,0.436178771331,1.99039314588,0.985708774777,0.848203513658,1.56102420915,11.0,above
1834,0.0564814205829,0.377955248479,0.550185886965,2.68630130931,1.41747330057,1.20929907442,2.12059105803,10.0,above
1835,0.108816686097,0.289458057892,0.412702299938,1.90266514179,0.976603372963,0.865359004124,1.52422951029,1.0,above
1836,0.0586975819922,0.283321586125,0.409529641262,2.01971991654,1.03808658979,0.840936289891,1.57195206051,17.0,above
1837,0.0524869361323,0.306745351724,0.591460364984,1.60390994839,1.07969991478,0.730350033553,1.25507134157,8.0,above
1838,0.0495845747365,0.244670060543,0.361179053368,1.42442016018,0.880426509403,0.638054677324,1.10889442762,13.0,above
1839,0.0483846615978,0.274981159909,0.406831538723,1.26546272653,0.953759968079,0.551805479324,0.960449768549,13.0,above
1840,0.0466073973373,0.315065864665,0.40294421545,1.71937295789,1.07634238545,0.773414384733,1.32987388036,11.0,above
1841,0.0445718039103,0.243897693411,0.414322354699,1.22408421622,0.843061755184,0.514687066789,0.909272892553,9.0,above
1842,0.0465028386559,0.227849927347,0.326331272386,1.19316246628,0.720644491371,0.510971914766,0.920847712798,9.0,above
1843,0.0445844959431,0.244389663179,0.305909637671,1.10182379592,0.707413415316,0.462412007202,0.834684561004,10.0,above
1844,0.0535121779107,0.242823113832,0.322153593005,1.33645973605,0.84944223555,0.605379509519,1.03419613178,7.0,above
1845,0.0434708926584,0.218149702143,0.276166946379,1.01184255729,0.653859448239,0.414304333792,0.770384555127,13.0,above
1846,0.049824113251,0.201685635054,0.244563251073,0.945033711473,0.596377780857,0.459779565306,0.76250041328,10.0,above
1847,0.049155477545,0.203557678477,0.231686640658,1.03647744372,0.63210102901,0.429182224848,0.790322114021,13.0,above
1848,0.0480496428153,0.215733041709,0.274532083492,0.993704852574,0.614488291064,0.468545589431,0.792471729994,6.0,above
1849,0.0490791916813,0.222658283614,0.300423386264,1.02356692679,0.715638128033,0.51730965738,0.818231393045,5.0,above
1850,0.0442606166411,0.226648354473,0.296559852298,1.00073016888,0.652212240239,0.489689932265,0.799799026502,11.0,above
1851,0.0430907826156,0.198299398867,0.25120243486,0.919669705676,0.650851608849,0.411835497823,0.707448896524,10.0,above
1852,0.0424340085716,0.224164594186,0.265241047498,1.0294569923,0.664546533911,0.525903825943,0.840466596021,12.0,above
1853,0.0456107101251,0.211345681304,0.252453589958,1.00511174305,0.703578562677,0.41310957547,0.743990146316,15.0,above
1854,0.0437964958034,0.213087481687,0.265322728298,0.946618058147,0.624951265763,0.428492907572,0.734849089845,9.0,above
1855,0.0418710037439,0.219507551916,0.271054178419,0.927301462382,0.673598854683,0.439682411398,0.724583274551,9.0,above
1856,0.0441535706334,0.219392217251,0.263245878823,1.07810563023,0.681955534003,0.565182285639,0.882032755578,8.0,above
1857,0.0429696131977,0.204420340671,0.264381118128,0.896896674577,0.633198241309,0.377825899714,0.680529482002,12.0,above
1858,0.0488515617058,0.236509042767,0.288921547196,1.20473461294,0.72075461613,0.627404501348,0.979306918148,15.0,above
1859,0.0408324855086,0.221781591869,0.242319765458,0.926780082189,0.599554107828,0.442410000584,0.724285563755,12.0,above
1860,0.0415740698016,0.216848363446,0.251405246587,0.969969364378,0.618469650702,0.423392328026,0.746512925475,8.0,above
1861,0.0371629197811,0.209773775854,0.220802103237,0.947543706918,0.618219686157,0.462590082906,0.74348158268,8.0,above
1862,0.0432641072828,0.211766038588,0.255303253784,0.872606298478,0.603344372536,0.403126703117,0.672246437019,8.0,above
1863,0.0457759463299,0.176549283898,0.204499883538,0.796340894215,0.503851899147,0.384519560332,0.624847713485,17.0,above
1864,0.0410937190933,0.232625161986,0.302902846943,0.978204717329,0.715973279047,0.458474692601,0.757799965607,8.0,above
1865,0.0517662942938,0.207536567128,0.227822407053,0.885477719899,0.65489255713,0.377233155427,0.675624925364,25.0,above
1866,0.046496883986,0.217462324589,0.249291326293,0.924467243303,0.621826956164,0.449092438421,0.732787273623,18.0,above
1867,0.0415243929553,0.214398328864,0.278660856103,0.812096889399,0.619374407618,0.410656970716,0.645160820079,10.0,above
1868,0.0434609175172,0.23931072249,0.28652296655,0.943714732216,0.656808590789,0.379227094247,0.710888458663,11.0,above
1869,0.0397909595103,0.195960328791,0.2432726658,0.810253223151,0.579704002975,0.396133016274,0.644578349007,10.0,above
1870,0.170921987762,4.48702430711,7.18946412257,58.7330727646,26.1435177126,23.5805491657,44.6163369384,47.0,zona incerta
1871,0.17040222139,3.82426412489,6.79787815546,48.5111629111,22.9124675676,18.817620167,36.2275227968,24.0,zona incerta
1872,0.168925179321,5.58426974358,7.56887967856,62.6342919244,27.4676627907,25.4335757668,47.8063189762,213.0,zona incerta
1873,0.145702988831,4.22514827302,6.85609310117,54.7779368442,24.6651063926,21.57419916,41.2681361717,55.0,zona incerta
1874,0.163787132951,3.98935755891,6.54385028328,47.1417958973,22.529334109,19.0867642972,35.4970777374,69.0,zona incerta
1875,0.17027180655,4.56365807344,6.87605156286,52.6918167826,24.3580026224,20.844253579,39.5617761843,105.0,zona incerta
1876,0.177171383831,4.22963859466,7.0293445099,53.2188984791,24.1908783898,21.0915249994,40.1723052453,26.0,zona incerta
1877,0.149028499077,4.07564247614,6.7929249027,50.4152286774,23.4248841896,19.833023771,37.8294531736,95.0,zona incerta
1878,0.151340921851,4.41844631412,7.21717926254,55.0756823912,25.5917290605,21.804596105,41.4881699642,24.0,zona incerta
1879,0.166876616044,4.19162777375,6.64259876403,54.8169038627,25.0219935836,21.8517469563,41.3488576769,60.0,zona incerta
1880,0.162788532985,4.96062942567,7.62390146309,61.9767554841,27.3070286507,24.8191293194,47.2742819286,18.0,zona incerta
1881,0.153270534923,4.37976959569,7.07149728807,59.6711698396,26.4157891424,23.5001015614,45.0905393791,16.0,zona incerta
1882,0.149627752974,4.39166410016,7.00368721322,59.4605703848,26.365963513,23.6658089953,44.9473986145,18.0,zona incerta
1883,0.163188776196,4.18037021874,6.90033993938,56.8394721247,25.4823337495,22.3489652528,42.7815299518,109.0,zona incerta
1884,0.144256274717,3.69542100167,6.46920917999,48.565347109,22.3194285056,18.8633424827,36.3951617868,14.0,zona incerta
1885,0.145168935603,4.12838677219,6.67843832918,55.6264013642,25.2194861603,21.8780258246,41.865737047,23.0,zona incerta
1886,0.138058723008,4.09613690964,6.48303815278,55.7522776657,24.5519884714,21.44457428,41.9043479172,23.0,zona incerta
1887,0.164150028268,3.92244254109,6.55853213304,47.336356006,22.7876597774,18.4941827082,35.3592060249,51.0,zona incerta
1888,0.148687939017,4.12432026122,6.2427383177,55.8791788344,24.502629055,22.1607799151,42.2553876719,54.0,zona incerta
1889,0.143011638733,4.20786131102,6.51270531176,56.7460124057,25.113226013,22.4742038391,42.8761652461,25.0,zona incerta
1890,0.141973597802,4.16244556426,6.44858400698,58.5787031635,25.1165480971,23.0188435178,44.4110601368,13.0,zona incerta
1891,0.163698173031,3.11523325212,5.7894653889,36.7583983208,18.3524752206,14.06097173,27.1537629372,32.0,zona incerta
1892,0.158033419854,4.14079445581,6.82469596367,57.9391778529,25.3770602313,23.0308107705,43.9395223676,15.0,zona incerta
1893,0.150353320245,4.26018328021,7.03406277118,57.8990711279,25.2686124192,22.650724535,43.7659203769,12.0,ventral thalamus
1894,0.15977556841,4.02780627877,6.83486023194,54.4255178263,23.8708299907,21.3240741452,41.0395164903,36.0,ventral thalamus
1895,0.159584572398,4.19011726911,7.23748653847,54.6520290822,24.6929773936,21.353459345,41.2178455625,50.0,ventral thalamus
1896,0.156715244983,4.20501207283,6.82439258659,57.1478814773,24.4036655019,22.8311024967,43.5848496428,52.0,ventral thalamus
1897,0.162114782472,4.14705581872,7.17246760601,55.4168063707,24.3689852281,21.7590972931,41.914356194,65.0,ventral thalamus
1898,0.16006828953,4.39085347303,7.61773189931,60.8516817154,25.7943792333,24.4361305386,46.6491820379,52.0,ventral thalamus
1899,0.181405101765,4.68497218699,7.77277671839,63.7500425771,27.0856120502,25.6004931559,48.8211036025,76.0,ventral thalamus
1900,0.158774488961,4.38165180979,7.28461905439,61.9057827498,25.9036459684,24.9269934944,47.5237534956,36.0,ventral thalamus
1901,0.15174570134,4.48997228667,7.64016224859,62.3555697399,26.4591718598,24.5250931592,47.4963592073,54.0,ventral thalamus
1902,0.140776081944,4.44077551148,7.55356244173,61.3660816506,26.2778617701,24.3419414643,46.8281516794,30.0,ventral thalamus
1903,0.152630033701,4.45374891712,7.76281520551,60.3405190467,25.909428433,24.4278263986,46.2206136853,49.0,ventral thalamus
1904,0.160843312965,4.26596093117,7.67752879143,57.6088409977,24.8977546816,23.0740247705,44.0508234723,31.0,ventral thalamus
1905,0.140200664793,4.53121830007,7.86280013997,61.8136604981,26.4948574194,25.0145795281,47.396377443,41.0,ventral thalamus
1906,0.154728615595,4.67027319319,7.81643710616,62.9649816102,26.614004798,25.2426026988,48.1933151051,67.0,ventral thalamus
1907,0.163789802859,4.73163520225,7.8762108636,63.7702057791,26.9202993437,25.5981163965,48.9201005071,68.0,ventral thalamus
1908,0.144864873611,4.9064150336,7.80570004341,68.3166707027,27.8247230732,27.5064761572,52.6099666865,39.0,ventral thalamus
1909,0.138003045902,4.52984988,7.43398728117,59.8239339295,26.1845002782,23.2807656164,45.1780422579,50.0,ventral thalamus
1910,0.166313125778,4.93045642748,7.7057773371,67.4365972054,28.2983861586,26.4509252499,51.4126165578,40.0,ventral thalamus
1911,0.15408525155,4.36371619133,7.46899530469,57.5653944914,25.3609295645,22.3695061379,43.5560864298,46.0,ventral thalamus
1912,0.14318042691,4.66134936112,7.53954144915,61.6189703988,26.6774681874,24.1462719475,46.8429830688,58.0,ventral thalamus
1913,0.175948305514,4.72164114751,7.65792110094,63.7929302873,27.4047679188,25.0471906807,48.5346970662,67.0,ventral thalamus
1914,0.16435393551,4.67998029936,7.70077744,61.4831764283,27.2304722059,23.4884978556,46.3004202011,76.0,ventral thalamus
1915,0.167294858206,4.44479929291,7.71179334171,58.2071234002,26.2933811475,22.5318737886,43.8745882212,58.0,ventral thalamus
1916,0.158589370462,5.13346004824,8.25278410811,68.9939304277,29.8780553189,26.3956233602,52.1842522595,81.0,ventral thalamus
1917,0.181691430902,4.82221316918,7.71690699551,64.8577233388,28.2792538739,25.3386322624,49.3064572962,74.0,ventral thalamus
1918,0.200897322644,5.18591021345,8.25278160109,69.398145651,30.0258793076,27.0103689257,52.7404108091,83.0,ventral thalamus
1919,0.193280216809,5.03245147016,8.06611656774,67.4902352719,29.2335480955,25.8209590444,51.0833261228,93.0,ventral thalamus
1920,0.194285888061,4.62513902062,8.16717585441,59.7501199714,27.4335173441,22.8264220098,44.9391417728,88.0,ventral thalamus
1921,0.204951886657,4.80981005272,7.98275936827,65.6608731292,28.259435792,25.847493356,50.1574163665,78.0,ventral thalamus
1922,0.199182617035,5.211581321,8.61548823652,70.1890852853,30.9238747458,27.0443369044,53.1899984018,83.0,ventral thalamus
1923,0.190659453435,4.86355727506,7.86110257444,68.320524571,28.6433624654,27.2627619046,52.4478327614,61.0,ventral thalamus
1924,0.184543925019,5.09143823611,8.66119169323,68.2992862155,30.2834152885,26.4253142042,51.7014479533,88.0,ventral thalamus
1925,0.170566356076,5.20774995806,8.24679259672,74.2642385557,30.4411771603,28.8566821538,56.7866828808,71.0,ventral thalamus
1926,0.191497822238,5.10119052976,8.44168562355,69.0895812052,29.8304800856,26.1586307153,52.1724301072,93.0,ventral thalamus
